,binary bipolar predictions,ground truths (tx),linear predictions
1750,1,1.0,0.11279541
1751,1,1.0,0.2423422
1752,1,-1.0,0.33349857
1753,1,1.0,0.64846075
1754,1,1.0,0.84949577
1755,1,1.0,0.9542519
1756,1,1.0,0.9977006
1757,1,1.0,0.9314275
1758,1,1.0,0.5637926
1759,1,-1.0,0.26610798
1760,1,-1.0,0.29692495
1761,1,1.0,0.28270343
1762,1,1.0,0.07069717
1763,-1,-1.0,-0.39556327
1764,-1,-1.0,-0.7478411
1765,-1,-1.0,-0.9055177
1766,-1,-1.0,-1.0480399
1767,-1,-1.0,-0.97721624
1768,-1,-1.0,-0.68317974
1769,-1,1.0,-0.29400292
1770,1,1.0,0.03399547
1771,1,-1.0,0.3319198
1772,1,1.0,0.41028485
1773,1,1.0,0.20279923
1774,-1,-1.0,-0.24879122
1775,-1,-1.0,-0.5137275
1776,-1,-1.0,-0.49272716
1777,-1,1.0,-0.3377428
1778,1,-1.0,0.03496441
1779,1,1.0,0.41948524
1780,1,1.0,0.67826545
1781,1,1.0,0.7420901
1782,1,1.0,0.7287731
1783,1,-1.0,0.6420533
1784,1,1.0,0.8170984
1785,1,1.0,0.749707
1786,1,1.0,0.59446
1787,1,-1.0,0.6503679
1788,1,1.0,0.62674594
1789,1,1.0,0.5275308
1790,1,-1.0,0.57414526
1791,1,1.0,0.72042584
1792,1,1.0,0.8173357
1793,1,1.0,0.7949182
1794,1,1.0,0.468993
1795,1,-1.0,0.14014083
1796,1,-1.0,0.010981124
1797,-1,1.0,-0.27275655
1798,-1,-1.0,-0.4692896
1799,-1,-1.0,-0.1748225
1800,1,1.0,0.2789795
1801,1,1.0,0.46703088
1802,1,1.0,0.39392748
1803,1,-1.0,0.3679816
1804,1,1.0,0.083857566
1805,-1,-1.0,-0.16774541
1806,-1,-1.0,-0.23411061
1807,-1,1.0,-0.45814562
1808,-1,-1.0,-0.6876019
1809,-1,-1.0,-0.85680354
1810,-1,-1.0,-0.99768424
1811,-1,-1.0,-0.9399302
1812,-1,-1.0,-0.65290344
1813,-1,1.0,-0.07166885
1814,1,1.0,0.42258838
1815,1,1.0,0.64885825
1816,1,1.0,0.59909916
1817,1,-1.0,0.48118958
1818,1,1.0,0.09766525
1819,-1,-1.0,-0.17565964
1820,-1,-1.0,-0.24505156
1821,-1,1.0,-0.18181767
1822,-1,-1.0,-0.12938735
1823,-1,1.0,-0.048122957
1824,1,-1.0,0.018210124
1825,-1,1.0,-0.14384674
1826,-1,-1.0,-0.32020044
1827,-1,-1.0,-0.01588669
1828,1,1.0,0.3084725
1829,1,1.0,0.45338443
1830,1,1.0,0.46720418
1831,1,-1.0,0.41159192
1832,1,1.0,0.36846784
1833,1,-1.0,0.21267292
1834,-1,1.0,-0.11941749
1835,-1,-1.0,-0.30003545
1836,-1,-1.0,-0.3041704
1837,-1,1.0,-0.22397701
1838,1,-1.0,0.04807243
1839,1,1.0,0.41746926
1840,1,1.0,0.722451
1841,1,1.0,0.9246205
1842,1,1.0,0.96058106
1843,1,1.0,0.93269753
1844,1,1.0,0.5270568
1845,-1,-1.0,-0.0065655895
1846,-1,-1.0,-0.57024
1847,-1,-1.0,-0.6825734
1848,-1,-1.0,-0.61423254
1849,-1,1.0,-0.4738051
1850,-1,-1.0,-0.041282475
1851,1,1.0,0.40979314
1852,1,1.0,0.55214167
1853,1,1.0,0.5674462
1854,1,-1.0,0.4197798
1855,1,1.0,0.29042563
1856,1,-1.0,0.16962668
1857,1,1.0,0.15425718
1858,1,-1.0,0.32723096
1859,1,1.0,0.5316036
1860,1,1.0,0.77586925
1861,1,1.0,0.8818924
1862,1,1.0,0.9908004
1863,1,1.0,0.93437886
1864,1,1.0,0.5279218
1865,1,-1.0,0.21477935
1866,1,-1.0,0.24794716
1867,1,1.0,0.4355557
1868,1,1.0,0.74157214
1869,1,1.0,0.72399735
1870,1,1.0,0.47546697
1871,-1,-1.0,-0.07584526
1872,-1,-1.0,-0.59134555
1873,-1,-1.0,-0.732038
1874,-1,-1.0,-0.6463462
1875,-1,1.0,-0.5124761
1876,-1,-1.0,-0.026342358
1877,1,1.0,0.38434228
1878,1,1.0,0.6840458
1879,1,1.0,0.72573185
1880,1,1.0,0.4646124
1881,1,-1.0,0.16615897
1882,1,-1.0,0.06131397
1883,-1,1.0,-0.27269474
1884,-1,-1.0,-0.43548837
1885,-1,-1.0,-0.12544169
1886,1,1.0,0.22030108
1887,1,1.0,0.5869423
1888,1,1.0,0.67692983
1889,1,1.0,0.5985848
1890,1,-1.0,0.49825957
1891,1,1.0,0.10515505
1892,-1,-1.0,-0.45694765
1893,-1,-1.0,-0.600257
1894,-1,-1.0,-0.54770833
1895,-1,1.0,-0.41921628
1896,1,-1.0,0.039865296
1897,1,1.0,0.3711065
1898,1,1.0,0.5126326
1899,1,1.0,0.27592325
1900,-1,-1.0,-0.17975369
1901,-1,-1.0,-0.42641476
1902,-1,-1.0,-0.20587033
1903,1,1.0,0.20650882
1904,1,1.0,0.3720577
1905,1,1.0,0.2019817
1906,-1,-1.0,-0.21673363
1907,-1,-1.0,-0.46147278
1908,-1,-1.0,-0.45969352
1909,-1,1.0,-0.34229535
1910,-1,-1.0,-0.19301717
1911,-1,1.0,-0.06482152
1912,1,-1.0,0.0006052591
1913,1,1.0,0.036088813
1914,1,-1.0,0.06462026
1915,-1,1.0,-0.19595055
1916,-1,-1.0,-0.57866263
1917,-1,-1.0,-0.78785485
1918,-1,-1.0,-0.8126583
1919,-1,-1.0,-0.7018296
1920,-1,1.0,-0.52808917
1921,-1,-1.0,-0.29183477
1922,-1,1.0,-0.11597104
1923,1,-1.0,0.17749205
1924,1,1.0,0.49502817
1925,1,1.0,0.7388272
1926,1,1.0,0.8639902
1927,1,1.0,0.9017489
1928,1,1.0,0.5145813
1929,1,-1.0,0.19900599
1930,1,-1.0,0.084178925
1931,1,1.0,0.001564499
1932,1,-1.0,0.1991373
1933,1,1.0,0.4541912
1934,1,1.0,0.53402936
1935,1,1.0,0.3117307
1936,1,-1.0,0.10955921
1937,1,-1.0,0.19873503
1938,1,1.0,0.2563475
1939,1,1.0,0.09873879
1940,-1,-1.0,-0.14334446
1941,-1,-1.0,-0.14268824
1942,-1,1.0,-0.41925323
1943,-1,-1.0,-0.4931269
1944,-1,-1.0,-0.38112172
1945,-1,1.0,-0.52519405
1946,-1,-1.0,-0.7116256
1947,-1,-1.0,-0.74413013
1948,-1,-1.0,-0.5855062
1949,-1,1.0,-0.61023533
1950,-1,-1.0,-0.6084677
1951,-1,-1.0,-0.23149605
1952,1,1.0,0.23944935
1953,1,1.0,0.5578356
1954,1,1.0,0.6509111
1955,1,1.0,0.40946892
1956,-1,-1.0,-0.11842361
1957,-1,-1.0,-0.42080915
1958,-1,-1.0,-0.15214941
1959,1,1.0,0.05772191
1960,1,1.0,0.18619116
1961,1,-1.0,0.1896081
1962,1,1.0,0.20387131
1963,1,-1.0,0.35696232
1964,1,1.0,0.38078538
1965,1,1.0,0.39622155
1966,1,-1.0,0.3031838
1967,1,1.0,0.028349947
1968,-1,-1.0,-0.21875808
1969,-1,-1.0,-0.28348887
1970,-1,1.0,-0.47464153
1971,-1,-1.0,-0.688971
1972,-1,-1.0,-0.8333386
1973,-1,-1.0,-0.8511505
1974,-1,-1.0,-0.7199627
1975,-1,1.0,-0.64346725
1976,-1,-1.0,-0.8030926
1977,-1,-1.0,-0.9081697
1978,-1,-1.0,-1.0037769
1979,-1,-1.0,-0.92632526
1980,-1,-1.0,-0.6513139
1981,-1,1.0,-0.2878625
1982,-1,1.0,-0.29954168
1983,-1,-1.0,-0.22547281
1984,1,-1.0,0.05642144
1985,1,1.0,0.363456
1986,1,1.0,0.47339723
1987,1,1.0,0.4321483
1988,1,-1.0,0.57149506
1989,1,1.0,0.74095225
1990,1,1.0,0.8881587
1991,1,1.0,0.8461211
1992,1,1.0,0.6943629
1993,1,-1.0,0.7054777
1994,1,1.0,0.7974187
1995,1,1.0,0.8992553
1996,1,1.0,0.822549
1997,1,1.0,0.69583976
1998,1,-1.0,0.7188238
1999,1,1.0,0.8277489
2000,1,1.0,0.7365381
2001,1,1.0,0.61115855
2002,1,-1.0,0.45003298
2003,1,1.0,0.13635239
2004,-1,-1.0,-0.16508466
2005,-1,-1.0,-0.006830301
2006,1,1.0,0.17492229
2007,1,1.0,0.23758614
2008,1,-1.0,0.21177238
2009,-1,1.0,-0.042900078
2010,-1,-1.0,-0.18727002
2011,-1,-1.0,-0.01997586
2012,1,1.0,0.12310827
2013,-1,1.0,-0.036189448
2014,-1,-1.0,-0.15235609
2015,-1,-1.0,-0.18439463
2016,-1,1.0,-0.37199816
2017,-1,-1.0,-0.48794246
2018,-1,-1.0,-0.19492401
2019,1,1.0,0.25898165
2020,1,1.0,0.45773557
2021,1,1.0,0.23246405
2022,1,-1.0,0.09495744
2023,1,-1.0,0.1576696
2024,1,1.0,0.23806316
2025,1,1.0,0.03310429
2026,-1,-1.0,-0.47333932
2027,-1,-1.0,-0.5239655
2028,-1,-1.0,-0.50226146
2029,-1,1.0,-0.5913541
2030,-1,-1.0,-0.7372636
2031,-1,-1.0,-0.77911973
2032,-1,-1.0,-0.59616977
2033,-1,1.0,-0.49542463
2034,1,-1.0,0.019988436
2035,1,1.0,0.40113884
2036,1,1.0,0.68134093
2037,1,1.0,0.8923857
2038,1,1.0,0.9877608
2039,1,1.0,0.9535419
2040,1,1.0,0.70050824
2041,1,-1.0,0.5673556
2042,1,1.0,0.35423917
2043,1,-1.0,0.24832001
2044,-1,1.0,-0.101202875
2045,-1,-1.0,-0.5238185
2046,-1,-1.0,-0.7783184
2047,-1,-1.0,-0.79982173
2048,-1,-1.0,-0.53257716
2049,-1,1.0,-0.064690225
2050,1,1.0,0.32070616
2051,1,1.0,0.3723826
2052,1,-1.0,0.33772784
2053,1,1.0,0.30964395
2054,1,-1.0,0.22259009
2055,-1,1.0,-0.13296787
2056,-1,-1.0,-0.5233912
2057,-1,-1.0,-0.62839967
2058,-1,-1.0,-0.575176
2059,-1,1.0,-0.60431874
2060,-1,-1.0,-0.7175324
2061,-1,-1.0,-0.7691518
2062,-1,-1.0,-0.5977459
2063,-1,1.0,-0.45019975
2064,-1,-1.0,-0.2358619
2065,-1,1.0,-0.06399277
2066,1,-1.0,0.009585876
2067,1,1.0,0.08228165
2068,1,-1.0,0.058734927
2069,-1,1.0,-0.2350768
2070,-1,-1.0,-0.55053955
2071,-1,-1.0,-0.78680646
2072,-1,-1.0,-0.8258989
2073,-1,-1.0,-0.5504097
2074,1,1.0,0.0007436536
2075,1,1.0,0.500538
2076,1,1.0,0.62339556
2077,1,1.0,0.5565439
2078,1,-1.0,0.6802289
2079,1,1.0,0.7858099
2080,1,1.0,0.7446628
2081,1,1.0,0.6071811
2082,1,-1.0,0.45141414
2083,1,1.0,0.36153913
2084,1,-1.0,0.3989776
2085,1,1.0,0.5695902
2086,1,1.0,0.5906445
2087,1,1.0,0.33242697
2088,-1,-1.0,-0.12685087
2089,-1,-1.0,-0.45139378
2090,-1,-1.0,-0.42531034
2091,-1,1.0,-0.56149733
2092,-1,-1.0,-0.5631149
2093,-1,-1.0,-0.22982511
2094,1,1.0,0.2074287
2095,1,1.0,0.61514854
2096,1,1.0,0.840227
2097,1,1.0,0.9027451
2098,1,1.0,0.71419674
2099,1,-1.0,0.55346507
2100,1,1.0,0.14616616
2101,-1,-1.0,-0.13046059
2102,1,-1.0,0.04435758
2103,1,1.0,0.35155097
2104,1,1.0,0.45872656
2105,1,1.0,0.5087536
2106,1,-1.0,0.5676524
2107,1,1.0,0.7680428
2108,1,1.0,0.8808661
2109,1,1.0,0.9432044
2110,1,1.0,0.88852483
2111,1,1.0,0.5622202
2112,-1,-1.0,-0.064192474
2113,-1,-1.0,-0.41085133
2114,-1,-1.0,-0.19433291
2115,1,1.0,0.05350707
2116,1,1.0,0.15861478
2117,1,-1.0,0.13903567
2118,1,1.0,0.22967508
2119,1,-1.0,0.16367212
2120,-1,1.0,-0.12185763
2121,-1,-1.0,-0.28678706
2122,-1,-1.0,-0.31097153
2123,-1,1.0,-0.21975586
2124,-1,-1.0,-0.117758155
2125,-1,1.0,-0.065620966
2126,1,-1.0,0.005793292
2127,-1,1.0,-0.2104646
2128,-1,-1.0,-0.38738975
2129,-1,-1.0,-0.084064364
2130,1,1.0,0.28027537
2131,1,1.0,0.58636594
2132,1,1.0,0.85027814
2133,1,1.0,0.8300867
2134,1,1.0,0.4830545
2135,1,-1.0,0.22902355
2136,1,-1.0,0.06788172
2137,-1,1.0,-0.289664
2138,-1,-1.0,-0.45561486
2139,-1,-1.0,-0.072249845
2140,1,1.0,0.29420713
2141,1,1.0,0.4705025
2142,1,1.0,0.45594084
2143,1,-1.0,0.54489934
2144,1,1.0,0.7476602
2145,1,1.0,0.69701225
2146,1,1.0,0.346849
2147,-1,-1.0,-0.2079204
2148,-1,-1.0,-0.62551296
2149,-1,-1.0,-0.7067151
2150,-1,-1.0,-0.49476308
2151,1,1.0,0.02655654
2152,1,1.0,0.46231392
2153,1,1.0,0.6482533
2154,1,1.0,0.43209717
2155,1,-1.0,0.15293932
2156,1,-1.0,0.01597407
2157,-1,1.0,-0.093684584
2158,1,-1.0,0.14184038
2159,1,1.0,0.2788842
2160,1,1.0,0.091794476
2161,-1,-1.0,-0.06757956
2162,-1,-1.0,-0.15422171
2163,-1,1.0,-0.3023555
2164,-1,-1.0,-0.706488
2165,-1,-1.0,-0.85662234
2166,-1,-1.0,-0.82436544
2167,-1,-1.0,-0.5832931
2168,1,1.0,0.030491006
2169,1,1.0,0.4774774
2170,1,1.0,0.7642336
2171,1,1.0,0.77181494
2172,1,1.0,0.7224469
2173,1,-1.0,0.48784956
2174,1,1.0,0.13792753
2175,-1,-1.0,-0.0491269
2176,1,-1.0,0.00048370287
2177,1,1.0,0.348692
2178,1,1.0,0.45847824
2179,1,1.0,0.2572126
2180,1,-1.0,0.06024695
2181,1,-1.0,0.15521005
2182,1,1.0,0.23974249
2183,1,1.0,0.06650308
2184,-1,-1.0,-0.18777701
2185,-1,-1.0,-0.15874673
2186,-1,1.0,-0.39179638
2187,-1,-1.0,-0.61666095
2188,-1,-1.0,-0.6880274
2189,-1,-1.0,-0.41701105
2190,-1,1.0,-0.059723042
2191,1,1.0,0.12171692
2192,1,-1.0,0.15523663
2193,1,1.0,0.15297377
2194,1,-1.0,0.3391189
2195,1,1.0,0.55506957
2196,1,1.0,0.6240348
2197,1,1.0,0.51402956
2198,1,-1.0,0.4821572
2199,1,1.0,0.36169803
2200,1,-1.0,0.41687486
2201,1,1.0,0.4411587
2202,1,1.0,0.4412574
2203,1,-1.0,0.5168444
2204,1,1.0,0.66998816
2205,1,1.0,0.807206
2206,1,1.0,0.83356816
2207,1,1.0,0.7045505
2208,1,-1.0,0.6804086
2209,1,1.0,0.57704115
2210,1,1.0,0.28567177
2211,-1,-1.0,-0.2585678
2212,-1,-1.0,-0.5278511
2213,-1,-1.0,-0.2698335
2214,-1,1.0,-0.015995007
2215,-1,1.0,-0.08596051
2216,-1,-1.0,-0.22660393
2217,1,-1.0,0.03612372
2218,1,1.0,0.3652778
2219,1,1.0,0.43706062
2220,1,1.0,0.22848612
2221,1,-1.0,0.053907637
2222,-1,-1.0,-0.057281677
2223,-1,1.0,-0.046270117
2224,1,-1.0,0.16407663
2225,1,1.0,0.29150853
2226,1,1.0,0.14013453
2227,-1,-1.0,-0.43132004
2228,-1,-1.0,-0.7052069
2229,-1,-1.0,-0.9047616
2230,-1,-1.0,-0.8975612
2231,-1,-1.0,-0.776045
2232,-1,1.0,-0.7136605
2233,-1,-1.0,-0.6707693
2234,-1,-1.0,-0.5277412
2235,-1,1.0,-0.5226322
2236,-1,-1.0,-0.4985898
2237,-1,-1.0,-0.24230798
2238,1,1.0,0.23582223
2239,1,1.0,0.5749659
2240,1,1.0,0.6964245
2241,1,1.0,0.6309441
2242,1,-1.0,0.67474145
2243,1,1.0,0.7484102
2244,1,1.0,0.7144499
2245,1,1.0,0.34520945
2246,1,-1.0,0.16152392
2247,1,-1.0,0.030370291
2248,-1,1.0,-0.05247677
2249,-1,-1.0,-0.008705158
2250,1,1.0,0.027712036
2251,1,-1.0,0.06450288
2252,1,1.0,0.08368686
2253,1,-1.0,0.24792096
2254,1,1.0,0.48176256
2255,1,1.0,0.727461
2256,1,1.0,0.8976994
2257,1,1.0,0.9836798
2258,1,1.0,0.94303197
2259,1,1.0,0.5912049
2260,-1,-1.0,-0.04208064
2261,-1,-1.0,-0.56039345
2262,-1,-1.0,-0.683669
2263,-1,-1.0,-0.5221763
2264,1,1.0,0.08392002
2265,1,1.0,0.472449
2266,1,1.0,0.5952968
2267,1,1.0,0.38737932
2268,-1,-1.0,-0.06890985
2269,-1,-1.0,-0.6159828
2270,-1,-1.0,-0.6901735
2271,-1,-1.0,-0.48917532
2272,1,1.0,0.0646292
2273,1,1.0,0.43709305
2274,1,1.0,0.77307165
2275,1,1.0,0.80469203
2276,1,1.0,0.4940634
2277,-1,-1.0,-0.07644878
2278,-1,-1.0,-0.5739322
2279,-1,-1.0,-0.8496168
2280,-1,-1.0,-0.9961708
2281,-1,-1.0,-0.93567705
2282,-1,-1.0,-0.7713907
2283,-1,1.0,-0.574921
2284,-1,-1.0,-0.36827976
2285,-1,1.0,-0.4128896
2286,-1,-1.0,-0.44499668
2287,-1,-1.0,-0.14267614
2288,1,1.0,0.25306496
2289,1,1.0,0.58448756
2290,1,1.0,0.8441427
2291,1,1.0,0.80667865
2292,1,1.0,0.46846345
2293,-1,-1.0,-0.022202063
2294,-1,-1.0,-0.3666962
2295,-1,-1.0,-0.17003363
2296,1,1.0,0.17292376
2297,1,1.0,0.4109077
2298,1,1.0,0.43585178
2299,1,-1.0,0.5343336
2300,1,1.0,0.68448377
2301,1,1.0,0.72918844
2302,1,1.0,0.39486077
2303,1,-1.0,0.13948274
2304,1,-1.0,0.08331099
2305,1,1.0,0.070440695
2306,1,-1.0,0.21196654
2307,1,1.0,0.46981093
2308,1,1.0,0.7339852
2309,1,1.0,0.75812566
2310,1,1.0,0.42113915
2311,-1,-1.0,-0.015304383
2312,-1,-1.0,-0.635751
2313,-1,-1.0,-0.8793003
2314,-1,-1.0,-1.0077775
2315,-1,-1.0,-0.953619
2316,-1,-1.0,-0.681708
2317,-1,1.0,-0.28489545
2318,-1,1.0,-0.30626455
2319,-1,-1.0,-0.29190755
2320,1,-1.0,0.017301675
2321,1,1.0,0.35548887
2322,1,1.0,0.4760668
2323,1,1.0,0.4553237
2324,1,-1.0,0.38837144
2325,1,1.0,0.081546456
2326,-1,-1.0,-0.1644021
2327,-1,-1.0,-0.19099307
2328,-1,1.0,-0.21495685
2329,1,-1.0,0.114454046
2330,1,1.0,0.29243073
2331,1,1.0,0.089693934
2332,-1,-1.0,-0.34141672
2333,-1,-1.0,-0.7208553
2334,-1,-1.0,-0.88858396
2335,-1,-1.0,-0.8727937
2336,-1,-1.0,-0.6001909
2337,-1,1.0,-0.04544826
2338,1,1.0,0.24682724
2339,1,1.0,0.21941069
2340,1,-1.0,0.06202368
2341,-1,-1.0,-0.022053052
2342,-1,1.0,-0.35994908
2343,-1,-1.0,-0.6175394
2344,-1,-1.0,-0.81657135
2345,-1,-1.0,-0.8431439
2346,-1,-1.0,-0.57231313
2347,-1,1.0,-0.24294934
2348,-1,1.0,-0.21480612
2349,-1,-1.0,-0.19157517
2350,-1,-1.0,-0.21426924
2351,-1,1.0,-0.37744626
2352,-1,-1.0,-0.6466911
2353,-1,-1.0,-0.7187726
2354,-1,-1.0,-0.5886108
2355,-1,1.0,-0.60133624
2356,-1,-1.0,-0.56683487
2357,-1,-1.0,-0.26254368
2358,1,1.0,0.23394784
2359,1,1.0,0.40654686
2360,1,1.0,0.25871882
2361,-1,-1.0,-0.19642304
2362,-1,-1.0,-0.47473535
2363,-1,-1.0,-0.14608061
2364,1,1.0,0.20143947
2365,1,1.0,0.3821791
2366,1,1.0,0.4627725
2367,1,-1.0,0.41472957
2368,1,1.0,0.08467929
2369,-1,-1.0,-0.17366973
2370,-1,-1.0,-0.20180464
2371,-1,1.0,-0.17092176
2372,1,-1.0,0.11877094
2373,1,1.0,0.30032185
2374,1,1.0,0.31298766
2375,1,-1.0,0.45500448
2376,1,1.0,0.47911042
2377,1,1.0,0.25562483
2378,-1,-1.0,-0.002553437
2379,1,-1.0,0.14980239
2380,1,1.0,0.26022133
2381,1,1.0,0.27213576
2382,1,-1.0,0.40474638
2383,1,1.0,0.67701685
2384,1,1.0,0.83800805
2385,1,1.0,0.935397
2386,1,1.0,0.9388687
2387,1,1.0,0.7331581
2388,1,-1.0,0.70483506
2389,1,1.0,0.64490163
2390,1,1.0,0.2970433
2391,1,-1.0,0.075863376
2392,1,-1.0,0.12158871
2393,1,1.0,0.42503485
2394,1,1.0,0.5027792
2395,1,1.0,0.23903385
2396,1,-1.0,0.07264747
2397,-1,-1.0,-0.043834534
2398,-1,1.0,-0.30001017
2399,-1,-1.0,-0.44030595
2400,-1,-1.0,-0.2207176
2401,1,1.0,0.27447727
2402,1,1.0,0.57820076
2403,1,1.0,0.7291744
2404,1,1.0,0.6181184
2405,1,-1.0,0.6233711
2406,1,1.0,0.7874074
2407,1,1.0,0.8662462
2408,1,1.0,0.8111219
2409,1,1.0,0.46672615
2410,-1,-1.0,-0.055957746
2411,-1,-1.0,-0.48082593
2412,-1,-1.0,-0.48085174
2413,-1,1.0,-0.52570206
2414,-1,-1.0,-0.71345294
2415,-1,-1.0,-0.8795365
2416,-1,-1.0,-1.0062097
2417,-1,-1.0,-0.95204306
2418,-1,-1.0,-0.7962815
2419,-1,1.0,-0.7487539
2420,-1,-1.0,-0.6545548
2421,-1,-1.0,-0.48872522
2422,-1,1.0,-0.30549777
2423,1,-1.0,0.06276643
2424,1,1.0,0.46571663
2425,1,1.0,0.686848
2426,1,1.0,0.9142465
2427,1,1.0,0.89096284
2428,1,1.0,0.7538615
2429,1,-1.0,0.7271892
2430,1,1.0,0.7779988
2431,1,1.0,0.9090953
2432,1,1.0,0.96383405
2433,1,1.0,0.99826396
2434,1,1.0,1.017958
2435,1,1.0,0.9452629
2436,1,1.0,0.5452261
2437,1,-1.0,0.21913098
2438,1,-1.0,0.24613148
2439,1,1.0,0.48350367
2440,1,1.0,0.44421697
2441,1,1.0,0.53357375
2442,1,-1.0,0.6001085
2443,1,1.0,0.7134384
2444,1,1.0,0.7173885
2445,1,1.0,0.34894755
2446,-1,-1.0,-0.1756605
2447,-1,-1.0,-0.62609744
2448,-1,-1.0,-0.7173691
2449,-1,-1.0,-0.50819665
2450,1,1.0,0.040884588
2451,1,1.0,0.50003326
2452,1,1.0,0.7859775
2453,1,1.0,0.92265
2454,1,1.0,1.008953
2455,1,1.0,0.9401884
2456,1,1.0,0.5514053
2457,-1,-1.0,-0.020147014
2458,-1,-1.0,-0.57905823
2459,-1,-1.0,-0.85084593
2460,-1,-1.0,-0.8926692
2461,-1,-1.0,-0.75751984
2462,-1,1.0,-0.73128945
2463,-1,-1.0,-0.82430124
2464,-1,-1.0,-0.90601265
2465,-1,-1.0,-1.009869
2466,-1,-1.0,-1.091286
2467,-1,-1.0,-1.1210257
2468,-1,-1.0,-1.1573522
2469,-1,-1.0,-1.0342398
2470,-1,-1.0,-0.6922412
2471,-1,1.0,-0.153286
2472,1,1.0,0.43471128
2473,1,1.0,0.7592502
2474,1,1.0,0.9415177
2475,1,1.0,1.0219464
2476,1,1.0,1.0178552
2477,1,1.0,0.94795847
2478,1,1.0,0.5250172
2479,-1,-1.0,-0.016699847
2480,-1,-1.0,-0.40354434
2481,-1,-1.0,-0.17449294
2482,1,1.0,0.2014354
2483,1,1.0,0.39529184
2484,1,1.0,0.40756845
2485,1,-1.0,0.5454987
2486,1,1.0,0.6750316
2487,1,1.0,0.72140217
2488,1,1.0,0.37239012
2489,1,-1.0,0.15216401
2490,1,-1.0,0.19814515
2491,1,1.0,0.42826122
2492,1,1.0,0.64245874
2493,1,1.0,0.6988517
2494,1,1.0,0.60461617
2495,1,-1.0,0.6548221
2496,1,1.0,0.78208464
2497,1,1.0,0.7476282
2498,1,1.0,0.41850588
2499,1,-1.0,0.1420773
2500,1,-1.0,0.2370252
2501,1,1.0,0.44474265
2502,1,1.0,0.701799
2503,1,1.0,0.862463
2504,1,1.0,0.840938
2505,1,1.0,0.6909092
2506,1,-1.0,0.75276625
2507,1,1.0,0.8063286
2508,1,1.0,0.8623191
2509,1,1.0,0.8510803
2510,1,1.0,0.6927189
2511,1,-1.0,0.65390027
2512,1,1.0,0.6189594
2513,1,1.0,0.46736017
2514,1,-1.0,0.33256257
2515,1,1.0,0.018676277
2516,-1,-1.0,-0.18889622
2517,1,-1.0,0.014764603
2518,1,1.0,0.29501662
2519,1,1.0,0.42850804
2520,1,1.0,0.24816146
2521,-1,-1.0,-0.25506648
2522,-1,-1.0,-0.6219275
2523,-1,-1.0,-0.75423616
2524,-1,-1.0,-0.49442473
2525,1,1.0,0.010129858
2526,1,1.0,0.40747538
2527,1,1.0,0.74900174
2528,1,1.0,0.9452524
2529,1,1.0,0.89044905
2530,1,1.0,0.52201337
2531,1,-1.0,0.20748508
2532,1,-1.0,0.029696207
2533,1,1.0,0.011039894
2534,1,-1.0,0.20390199
2535,1,1.0,0.29513827
2536,1,1.0,0.08620773
2537,-1,-1.0,-0.42419145
2538,-1,-1.0,-0.5306606
2539,-1,-1.0,-0.32977673
2540,1,1.0,0.034053568
2541,1,1.0,0.1438837
2542,1,-1.0,0.15178874
2543,-1,1.0,-0.08104643
2544,-1,-1.0,-0.26369554
2545,-1,-1.0,-0.30096674
2546,-1,1.0,-0.19258146
2547,-1,-1.0,-0.15162449
2548,-1,1.0,-0.33631036
2549,-1,-1.0,-0.63050896
2550,-1,-1.0,-0.8309194
2551,-1,-1.0,-0.9719309
2552,-1,-1.0,-1.0554998
2553,-1,-1.0,-1.1364269
2554,-1,-1.0,-1.1667472
2555,-1,-1.0,-1.1715419
2556,-1,-1.0,-1.1737084
2557,-1,-1.0,-1.0398802
2558,-1,-1.0,-0.8328596
2559,-1,1.0,-0.7272354
2560,-1,-1.0,-0.63372624
2561,-1,-1.0,-0.3991011
2562,1,1.0,0.063622504
2563,-1,1.0,-0.072160706
2564,-1,-1.0,-0.44313622
2565,-1,-1.0,-0.56723875
2566,-1,-1.0,-0.4969909
2567,-1,1.0,-0.39150357
2568,1,-1.0,0.021324117
2569,1,1.0,0.23633948
2570,1,1.0,0.086118564
2571,-1,-1.0,-0.33949748
2572,-1,-1.0,-0.6786207
2573,-1,-1.0,-0.8831149
2574,-1,-1.0,-1.0123336
2575,-1,-1.0,-0.97408485
2576,-1,-1.0,-0.6602176
2577,-1,1.0,-0.26186806
2578,1,1.0,0.008266885
2579,1,-1.0,0.12639987
2580,-1,1.0,-0.0676229
2581,-1,-1.0,-0.48343244
2582,-1,-1.0,-0.7639552
2583,-1,-1.0,-0.91947794
2584,-1,-1.0,-1.0521673
2585,-1,-1.0,-0.9624291
2586,-1,-1.0,-0.7949375
2587,-1,1.0,-0.53935575
2588,-1,-1.0,-0.11806542
2589,1,1.0,0.18095556
2590,1,1.0,0.11693618
2591,-1,-1.0,-0.07191956
2592,1,-1.0,0.107319266
2593,1,1.0,0.43872556
2594,1,1.0,0.5213198
2595,1,1.0,0.46894974
2596,1,-1.0,0.44297048
2597,1,1.0,0.31497678
2598,1,-1.0,0.24660182
2599,1,1.0,0.19194567
2600,1,-1.0,0.32228047
2601,1,1.0,0.53434587
2602,1,1.0,0.6329622
2603,1,1.0,0.35436288
2604,1,-1.0,0.12372626
2605,1,-1.0,0.18896943
2606,1,1.0,0.2981269
2607,1,1.0,0.07532823
